,song_names,sentences
Carry On,Carry On,lets sing a fighting song
Carry On,Carry On,one hundred thousand riders
Carry On,Carry On,we cant all be wrong
Carry On,Carry On,cominat us no stopping
Carry On,Carry On,always carry on
Carry On,Carry On,carry on my sons forever
Carry On,Carry On,carry on when i am gone
Carry On,Carry On,carry on when the day is long
Carry On,Carry On,forever carry on
Carry On,Carry On,for as long as were together
Carry On,Carry On,then forever carry on
Violence and Bloodshed,Violence and Bloodshed,civilization crumblin fast 
Violence and Bloodshed,Violence and Bloodshed,end the world with a blast 
Violence and Bloodshed,Violence and Bloodshed,people afraid walking the streets 
Violence and Bloodshed,Violence and Bloodshed,scums have their day 
Violence and Bloodshed,Violence and Bloodshed,til they run into me 
Violence and Bloodshed,Violence and Bloodshed,are you ready 
Violence and Bloodshed,Violence and Bloodshed,livin in fear aint livin to me 
Violence and Bloodshed,Violence and Bloodshed,im armed with a gun defending the free 
Violence and Bloodshed,Violence and Bloodshed,they blew it in nam shot up my friends 
Violence and Bloodshed,Violence and Bloodshed,im back in the streets the fight never ends 
Violence and Bloodshed,Violence and Bloodshed,i was born with a gun in my hand 
Violence and Bloodshed,Violence and Bloodshed,ill die for my country 
Violence and Bloodshed,Violence and Bloodshed,but ill die like a man 
Violence and Bloodshed,Violence and Bloodshed,violence and bloodshed 
Violence and Bloodshed,Violence and Bloodshed,violence and bloodshed 
Violence and Bloodshed,Violence and Bloodshed,violence and bloodshed 
Violence and Bloodshed,Violence and Bloodshed,now were back to animal law 
Violence and Bloodshed,Violence and Bloodshed,the paybacks a bitch and im paying all 
Violence and Bloodshed,Violence and Bloodshed,all my life i been waitinto see 
Violence and Bloodshed,Violence and Bloodshed,whos gonna win crumbs or me 
Violence and Bloodshed,Violence and Bloodshed,are you ready 
Violence and Bloodshed,Violence and Bloodshed,my brothers still in da nang 
Violence and Bloodshed,Violence and Bloodshed,puttinan ad in the back of kerrang 
Violence and Bloodshed,Violence and Bloodshed,im looking for people who just want to kill 
Violence and Bloodshed,Violence and Bloodshed,well go back the nam cause no one else will 
Violence and Bloodshed,Violence and Bloodshed,land of the free 
Violence and Bloodshed,Violence and Bloodshed,home of the brave 
Violence and Bloodshed,Violence and Bloodshed,now thats how it is 
Violence and Bloodshed,Violence and Bloodshed,and thats how it stays 
Violence and Bloodshed,Violence and Bloodshed,violence and bloodshed 
Violence and Bloodshed,Violence and Bloodshed,violence and bloodshed 
Violence and Bloodshed,Violence and Bloodshed,violence and bloodshed
Defender,Defender,when you are old enough to read this words
Defender,Defender,their meaning will unfold
Defender,Defender,these words all thats left
Defender,Defender,and though weve never meet my only son
Defender,Defender,i hope you know
Defender,Defender,that i would have been there to watch you grow
Defender,Defender,but my call was heard and i did go
Defender,Defender,now your mission lies ahead of you
Defender,Defender,as it did mine so long ago
Defender,Defender,to help the helpless ones who all look up to you
Defender,Defender,and to defend them to the end
Defender,Defender,defender
Defender,Defender,ride like the wind
Defender,Defender,fight proud my son
Defender,Defender,youre the defender
Defender,Defender,god has sent
Defender,Defender,fatherfatherfather
Defender,Defender,i look up to you and heed thy call
Defender,Defender,this letter ends my search
Defender,Defender,ill live your dream now passed on to me
Defender,Defender,and i now wait to shake the hand of fate
Defender,Defender,like the dusk awaiting dawn
Defender,Defender,so wizards cast your spell
Defender,Defender,with no heart to do me well
Defender,Defender,so its writtenit shall be
Defender,Defender,defender
Defender,Defender,ride like the wind
Defender,Defender,fight proud my son
Defender,Defender,youre the defender
Defender,Defender,god has sent
Holy War,Holy War,damnation religion salvation fire and steel
Holy War,Holy War,i have seen the fire
Holy War,Holy War,of a thousand suns pass by
Holy War,Holy War,while blasphemers fill the air
Holy War,Holy War,bearing false witness
Holy War,Holy War,now we rise
Holy War,Holy War,all ye children of the wild
Holy War,Holy War,fists like hammers fill the air
Holy War,Holy War,vast legions all immortal
Holy War,Holy War,smash the stilness everywhere
Holy War,Holy War,holyholy war
Holy War,Holy War,holy
Holy War,Holy War,we are fightingfigthing a holy war
Holy War,Holy War,holy war
Holy War,Holy War,see us fly on winds of doom
Holy War,Holy War,holy war
Holy War,Holy War,baptized in fire and steel
Holy War,Holy War,holy war
Holy War,Holy War,for the end we bring is soon
Holy War,Holy War,holy war
Holy War,Holy War,now face the storm
Holy War,Holy War,a holy war
Holy War,Holy War,brothers of metal know no masters
Holy War,Holy War,metals our religion
Holy War,Holy War,take it to the grave
Holy War,Holy War,rulers of the earth
Holy War,Holy War,our down of glory
Holy War,Holy War,all rebornwe live again
Holy War,Holy War,hold trueye sacred army
Holy War,Holy War,our last battle is at hand
Holy War,Holy War,sweep these dogs from our kingdom
Holy War,Holy War,bless this ground our holy land
Holy War,Holy War,holyholy war
Holy War,Holy War,holy
Holy War,Holy War,we are fightingfigthing a holy war
Holy War,Holy War,holy way
Holy War,Holy War,see us fly on winds of doom
Holy War,Holy War,holy war
Holy War,Holy War,baptized in fire and steel
Holy War,Holy War,holy war
Holy War,Holy War,for the end we bring is soon
Holy War,Holy War,holy war
Holy War,Holy War,now face the storm
Holy War,Holy War,a holy war
Master of Revenge,Master of Revenge,black dogs howl in the night
Master of Revenge,Master of Revenge,the lion is dead
Master of Revenge,Master of Revenge,a solitary messenger
Master of Revenge,Master of Revenge,the master of revenge
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",full moon light is calling me
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",my kigndom lies within
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",the mystic soul and lions heart
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",brought by the talisman
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",the ecstasy of battle takes me
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",where the falcons fly
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",immortal youth was granted me
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",i will never die
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born to teach them all to heel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",pounded by the hammers
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",of the giants of the world
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",i can see in darkness
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",im the overlord
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",single combat i await
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",my shadow brings them fear
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",the spikes upon my chariot
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",will grind them when theyre near
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born to teach them all to heel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",i am an outcast on the path of no return
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",punisher and swordsman
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",i was born to burn
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",black wind always follows
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",where my black horse rides
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",fires in my soul
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",steel is on my side
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born to teach them all to heel
"Black Wind, Fire and Steel","Black Wind, Fire and Steel",born of black wind fire and steel
Kings of Metal,Kings of Metal,manowar manowar living on the road
Kings of Metal,Kings of Metal,when were in town speakers explode
Kings of Metal,Kings of Metal,we dont attract wimps cause were too loud
Kings of Metal,Kings of Metal,just true metal people thats manowars crowd
Kings of Metal,Kings of Metal,they want to keep us down
Kings of Metal,Kings of Metal,but they cant last
Kings of Metal,Kings of Metal,when we get up were gonna kick your ass
Kings of Metal,Kings of Metal,gonna keep on burnin
Kings of Metal,Kings of Metal,we always will
Kings of Metal,Kings of Metal,other bands play manowar kill
Kings of Metal,Kings of Metal,other bands play manowar kill
Kings of Metal,Kings of Metal,we like it hard we like it fast
Kings of Metal,Kings of Metal,we got the biggest amps man they blast
Kings of Metal,Kings of Metal,true metal people want to rock not pose
Kings of Metal,Kings of Metal,wearin jeans and leather not cracker jack clothes
Kings of Metal,Kings of Metal,they want to keep us down
Kings of Metal,Kings of Metal,but they cant last
Kings of Metal,Kings of Metal,when we get up were gonna kick your ass
Kings of Metal,Kings of Metal,gonna keep on burnin
Kings of Metal,Kings of Metal,we always will
Kings of Metal,Kings of Metal,other bands play manowar kill
Kings of Metal,Kings of Metal,other bands play manowar kill
Kings of Metal,Kings of Metal,were the kings of metal commin to town
Kings of Metal,Kings of Metal,when we light up have the roof nailed down
Kings of Metal,Kings of Metal,dont try to tell us that were too loud
Kings of Metal,Kings of Metal,cause there aint no way that well ever turn down
Kings of Metal,Kings of Metal,they want to keep us down
Kings of Metal,Kings of Metal,but they cant last
Kings of Metal,Kings of Metal,when we get up were gonna kick your ass
Kings of Metal,Kings of Metal,gonna keep on burnin
Kings of Metal,Kings of Metal,we always will
Kings of Metal,Kings of Metal,other bands play manowar kill
Heart of Steel,Heart of Steel,build a fire a thousand miles away
Heart of Steel,Heart of Steel,to light my long way home
Heart of Steel,Heart of Steel,i ride a comet
Heart of Steel,Heart of Steel,my trail is long to stay
Heart of Steel,Heart of Steel,silence is a heavy stone
Heart of Steel,Heart of Steel,i fight the world and take all they can give
Heart of Steel,Heart of Steel,there are times my heart hangs low
Heart of Steel,Heart of Steel,born to walk against the wind
Heart of Steel,Heart of Steel,born to hear my name
Heart of Steel,Heart of Steel,no matter where i stand im alone
Heart of Steel,Heart of Steel,stand and fight
Heart of Steel,Heart of Steel,live by your heart
Heart of Steel,Heart of Steel,always one more try
Heart of Steel,Heart of Steel,im not afraid to die
Heart of Steel,Heart of Steel,stand and fight
Heart of Steel,Heart of Steel,say what you feel
Heart of Steel,Heart of Steel,born with a heart of steel
Heart of Steel,Heart of Steel,burn the bridge behind you
